9;2062
59;15558
109;26104
159;35370
209;75335
259;69937
309;91555
359;96616
409;166614
459;136193
509;133163
559;155927
609;173369
659;209695
709;196565
759;217143
809;251175
859;271399
909;262040
959;267374
1009;305439
