45;3886
1770;47325
5995;4370321
12720;257277
21945;1020223
33670;1286036
47895;785768
64620;830196
83845;5934906
105570;2733695
129795;2557944
156520;6966457
185745;7283836
217470;8005398
251695;8935521
288420;9440939
327645;10231923
369370;11244733
413595;15641778
460320;11595682
509545;11080735
